Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
240	D3SEQ7_F_b2_R	D3SEQ7_F	GCF_000871845.1_ViralProj20183_genomic	b2_R
742	D3SEQ7_F_DEN2-2420_R	D3SEQ7_F	GCF_000871845.1_ViralProj20183_genomic	DEN2-2420_R
376	D3SEQ8_F_DENV1_13_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_13_RIGHT_R
584	D3SEQ8_F_DENV1_14_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_14_RIGHT_R
857	D3SEQ8_F_DENV1_15_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_15_RIGHT_R
726	D3SEQ8_F_DENV2_15_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_15_RIGHT_R
446	D3SEQ8_F_DENV2_30_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_30_RIGHT_R
997	D3SEQ8_F_DENV3_14_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_14_RIGHT_R
496	D3SEQ8_F_DENV4_13_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_13_RIGHT_R
727	D3SEQ8_F_DENV4_15_RIGHT_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_15_RIGHT_R
688	D3SEQ8_F_D1_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
741	D3SEQ8_F_Den2-2444_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	Den2-2444_R
273	D3SEQ8_F_DENV2_RN_R2_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_RN_R2_R
411	D3SEQ8_F_REV926-947_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	REV926-947_R
695	D3SEQ8_F_DEN4_CC_B_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_CC_B_R
294	D3SEQ8_F_DEN-2_R	D3SEQ8_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_R
545	D3SEQ8_F_DENV1_8_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_8_RIGHT_R
793	D3SEQ8_F_DENV1_9_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_9_RIGHT_R
929	D3SEQ8_F_DENV2_10_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_10_RIGHT_R
157	D3SEQ8_F_DENV3_7_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_7_RIGHT_R
426	D3SEQ8_F_DENV3_8_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_8_RIGHT_R
634	D3SEQ8_F_DENV3_12_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_12_RIGHT_R
206	D3SEQ8_F_DENV4_7_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_7_RIGHT_R
525	D3SEQ8_F_DENV4_8_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_8_RIGHT_R
833	D3SEQ8_F_DENV4_9_RIGHT_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_9_RIGHT_R
540	D3SEQ8_F_DENV1_28_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_28_R
790	D3SEQ8_F_DENV2_16_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_16_R
301	D3SEQ8_F_DENV3_RN_R1_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_RN_R1_R
352	D3SEQ8_F_DENV4_RN_R1_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_RN_R1_R
427	D3SEQ8_F_Den1_R2520_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R2520_R
783	D3SEQ8_F_Den2_R2876_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	Den2_R2876_R
794	D3SEQ8_F_Den3_R2877_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	Den3_R2877_R
775	D3SEQ8_F_Den4_R2870_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R2870_R
942	D3SEQ8_F_DENV3_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_R
540	D3SEQ8_F_DEN1_CC_4_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DEN1_CC_4_R
387	D3SEQ8_F_RSS12_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	RSS12_R
476	D3SEQ8_F_d4a18_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	d4a18_R
553	D3SEQ8_F_DoaSSMfPSaGoDV_8_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_8_R
719	D3SEQ8_F_DENV2C_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DENV2C_R
945	D3SEQ8_F_b2_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	b2_R
694	D3SEQ8_F_Reverse_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
421	D3SEQ8_F_DEN1-2472_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DEN1-2472_R
385	D3SEQ8_F_DEN4-2454_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DEN4-2454_R
330	D3SEQ8_F_CYD4_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	CYD4_R
509	D3SEQ8_F_DoaSSMfPSaGoDV_4_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_4_R
454	D3SEQ8_F_DoaSSMfPSaGoDV_10_R	D3SEQ8_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_10_R
238	D3SEQ8_F_DENV1_7_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_7_RIGHT_R
636	D3SEQ8_F_DENV1_16_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_16_RIGHT_R
781	D3SEQ8_F_DENV1_32_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_32_RIGHT_R
781	D3SEQ8_F_DENV2_4_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_4_RIGHT_R
865	D3SEQ8_F_DENV2_17_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_17_RIGHT_R
742	D3SEQ8_F_DENV3_9_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_9_RIGHT_R
504	D3SEQ8_F_DENV4_29_RIGHT_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_29_RIGHT_R
799	D3SEQ8_F_D4_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
477	D3SEQ8_F_Den3-2539_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	Den3-2539_R
471	D3SEQ8_F_DEN1_CC_B_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DEN1_CC_B_R
238	D3SEQ8_F_DEN3_CC_B_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_B_R
491	D3SEQ8_F_D3C_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	D3C_R
825	D3SEQ8_F_trnH2_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	trnH2_R
799	D3SEQ8_F_DEN-4_C_R	D3SEQ8_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_C_R
180	D3SEQ8_F_DENV2_7_RIGHT_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_7_RIGHT_R
473	D3SEQ8_F_DENV2_8_RIGHT_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_8_RIGHT_R
757	D3SEQ8_F_DENV2_9_RIGHT_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_9_RIGHT_R
485	D3SEQ8_F_DENV4_2_RIGHT_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_2_RIGHT_R
939	D3SEQ8_F_DENV4_20_RIGHT_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_20_RIGHT_R
221	D3SEQ8_F_DU_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DU_R
539	D3SEQ8_F_DENV1_30_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_30_R
171	D3SEQ8_F_DENV2_8_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_8_R
976	D3SEQ8_F_DENV2_12_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_12_R
455	D3SEQ8_F_DENV1_RN_R1_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_RN_R1_R
473	D3SEQ8_F_DENV2_RN_R1_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_RN_R1_R
212	D3SEQ8_F_DENV3_RN_R2_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_RN_R2_R
586	D3SEQ8_F_CLTC_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	CLTC_R
718	D3SEQ8_F_D2-2691_RV_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	D2-2691_RV_R
545	D3SEQ8_F_nDEN1_(−)_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	nDEN1_(−)_R
477	D3SEQ8_F_DEN2-2420_R	D3SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DEN2-2420_R
867	D4SEQ1_F_1G4P217_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	1G4P217_R
323	D4SEQ1_F_DENV1_28_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_28_RIGHT_R
628	D4SEQ1_F_DENV1_29_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_29_RIGHT_R
378	D4SEQ1_F_DENV2_14_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_14_RIGHT_R
966	D4SEQ1_F_DENV2_32_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_32_RIGHT_R
341	D4SEQ1_F_DENV3_6_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_6_RIGHT_R
805	D4SEQ1_F_DENV3_15_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_15_RIGHT_R
311	D4SEQ1_F_DENV3_27_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_27_RIGHT_R
623	D4SEQ1_F_DENV3_28_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_28_RIGHT_R
269	D4SEQ1_F_DENV4_5_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_5_RIGHT_R
372	D4SEQ1_F_DENV4_12_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_12_RIGHT_R
635	D4SEQ1_F_DENV4_28_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_28_RIGHT_R
947	D4SEQ1_F_DENV4_29_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_29_RIGHT_R
999	D4SEQ1_F_D1_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
289	D4SEQ1_F_DENV1_28_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_28_R
617	D4SEQ1_F_P4_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	P4_R
546	D4SEQ1_F_D3C_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	D3C_R
628	D4SEQ1_F_DEN-1-reverse_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1-reverse_R
710	D4SEQ1_F_rbcLa_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	rbcLa_R
999	D4SEQ1_F_FaaCoUFiSPPAPR_2_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	FaaCoUFiSPPAPR_2_R
205	D4SEQ1_F_10_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	10_R
929	D4SEQ1_F_DENV1_30_RIGHT_R	D4SEQ1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_30_RIGHT_R
616	D4SEQ1_F_D2_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
487	D4SEQ1_F_DENV1_4_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_4_RIGHT_R
798	D4SEQ1_F_DENV1_5_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_5_RIGHT_R
665	D4SEQ1_F_DENV2_5_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_5_RIGHT_R
971	D4SEQ1_F_DENV2_6_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_6_RIGHT_R
949	D4SEQ1_F_DENV3_1_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_1_RIGHT_R
417	D4SEQ1_F_DENV3_4_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_4_RIGHT_R
523	D4SEQ1_F_DENV4_4_RIGHT_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_4_RIGHT_R
952	D4SEQ1_F_D3_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
763	D4SEQ1_F_DENV4_RN_R2_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_RN_R2_R
239	D4SEQ1_F_REV382-400_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	REV382-400_R
783	D4SEQ1_F_REV926-947_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	REV926-947_R
693	D4SEQ1_F_GRP78_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	GRP78_R
499	D4SEQ1_F_DENV1_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_R
627	D4SEQ1_F_DEN3_CC_1_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DEN3_CC_1_R
358	D4SEQ1_F_DEN3_CC_B_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DEN3_CC_B_R
699	D4SEQ1_F_RSS23_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	RSS23_R
420	D4SEQ1_F_D3R1340_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	D3R1340_R
458	D4SEQ1_F_d4a6_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	d4a6_R
616	D4SEQ1_F_DENV-2_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
595	D4SEQ1_F_D2-2691_RV_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	D2-2691_RV_R
628	D4SEQ1_F_DEN-2_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-2_R
348	D4SEQ1_F_DEN-2_Reverse_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-2_Reverse_R
616	D4SEQ1_F_FaaCoUFiSPPAPR_4_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	FaaCoUFiSPPAPR_4_R
926	D4SEQ1_F_b1_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	b1_R
820	D4SEQ1_F_Env_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	Env_R
750	D4SEQ1_F_CYD1_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	CYD1_R
616	D4SEQ1_F_DEN-2_C_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-2_C_R
663	D4SEQ1_F_1537-1557_R	D4SEQ1_F	GCF_000865065.1_ViralProj15599_genomic	1537-1557_R
704	D4SEQ1_F_DENV1_33_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_33_RIGHT_R
407	D4SEQ1_F_DENV2_34_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_34_RIGHT_R
729	D4SEQ1_F_DENV2_35_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_35_RIGHT_R
404	D4SEQ1_F_DENV3_31_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_31_RIGHT_R
710	D4SEQ1_F_DENV3_32_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_32_RIGHT_R
411	D4SEQ1_F_DENV4_31_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_31_RIGHT_R
597	D4SEQ1_F_DENV4_32_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_32_RIGHT_R
906	D4SEQ1_F_DENV4_33_RIGHT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_33_RIGHT_R
770	D4SEQ1_F_DENV1_SP4_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_SP4_R
940	D4SEQ1_F_DENV1_SP5_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_SP5_R
951	D4SEQ1_F_DENV2_SP4_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_SP4_R
923	D4SEQ1_F_DENV4_SP5_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_SP5_R
899	D4SEQ1_F_DodvRipaposdibutTaas_2_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DodvRipaposdibutTaas_2_R
894	D4SEQ1_F_DodvRipaposdibutTaas_4_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DodvRipaposdibutTaas_4_R
682	D4SEQ1_F_DodvRipaposdibutTaas_6_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DodvRipaposdibutTaas_6_R
173	D4SEQ1_F_DEN3_CC_5_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_5_R
768	D4SEQ1_F_S07100620_RT_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	S07100620_RT_R
838	D4SEQ1_F_DENV-1_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV-1_R
590	D4SEQ1_F_DENV-3_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	DENV-3_R
336	D4SEQ1_F_QST-D2AL_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	QST-D2AL_R
899	D4SEQ1_F_Pohggtaitpbopwadhf_2_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	Pohggtaitpbopwadhf_2_R
894	D4SEQ1_F_Pohggtaitpbopwadhf_4_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	Pohggtaitpbopwadhf_4_R
686	D4SEQ1_F_Pohggtaitpbopwadhf_6_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	Pohggtaitpbopwadhf_6_R
983	D4SEQ1_F_TS2_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	TS2_R
663	D4SEQ1_F_Den-4_R	D4SEQ1_F	GCF_000866625.1_ViralProj15598_genomic	Den-4_R
672	D4SEQ1_F_DENV1_17_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_17_RIGHT_R
984	D4SEQ1_F_DENV1_18_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_18_RIGHT_R
426	D4SEQ1_F_DENV2_17_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_17_RIGHT_R
723	D4SEQ1_F_DENV2_18_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_18_RIGHT_R
989	D4SEQ1_F_DENV2_19_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_19_RIGHT_R
289	D4SEQ1_F_DENV3_14_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_14_RIGHT_R
843	D4SEQ1_F_DENV3_17_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_17_RIGHT_R
984	D4SEQ1_F_DENV4_17_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_17_RIGHT_R
333	D4SEQ1_F_DENV4_27_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_27_RIGHT_R
606	D4SEQ1_F_DENV4_30_RIGHT_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_30_RIGHT_R
954	D4SEQ1_F_Den1_R5391_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R5391_R
299	D4SEQ1_F_Gsaodv1iiKWF_2_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	Gsaodv1iiKWF_2_R
714	D4SEQ1_F_P3_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	P3_R
716	D4SEQ1_F_DEN2_CC_3_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_3_R
792	D4SEQ1_F_DEN3_CC_3_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_3_R
424	D4SEQ1_F_D1R1653_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	D1R1653_R
875	D4SEQ1_F_D3R2492_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	D3R2492_R
903	D4SEQ1_F_D2-5339_RV_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	D2-5339_RV_R
230	D4SEQ1_F_DEN1_reverse_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_reverse_R
549	D4SEQ1_F_TS3_R	D4SEQ1_F	GCF_000871845.1_ViralProj20183_genomic	TS3_R
296	D4SEQ2_F_DENV1_5_RIGHT_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_5_RIGHT_R
724	D4SEQ2_F_DENV2_7_RIGHT_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_7_RIGHT_R
890	D4SEQ2_F_DENV2_9_RIGHT_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_9_RIGHT_R
642	D4SEQ2_F_DENV4_6_RIGHT_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_6_RIGHT_R
679	D4SEQ2_F_D1_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
837	D4SEQ2_F_D4_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
614	D4SEQ2_F_DENV2_SP4_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_SP4_R
355	D4SEQ2_F_Den3-1752_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	Den3-1752_R
999	D4SEQ2_F_DENV1_RN_R1_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_RN_R1_R
600	D4SEQ2_F_RPS29_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	RPS29_R
899	D4SEQ2_F_NS3-1-I_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	NS3-1-I_R
645	D4SEQ2_F_DENV2_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_R
562	D4SEQ2_F_Gsaodv1iiKWF_2_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	Gsaodv1iiKWF_2_R
367	D4SEQ2_F_DEN3_CC_2_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_2_R
714	D4SEQ2_F_RSS10_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	RSS10_R
892	D4SEQ2_F_D1R2297_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	D1R2297_R
342	D4SEQ2_F_D3R1758_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	D3R1758_R
758	D4SEQ2_F_DENV-4_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENV-4_R
370	D4SEQ2_F_RSS7_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	RSS7_R
758	D4SEQ2_F_Pohggtaitpbopwadhf_8_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	Pohggtaitpbopwadhf_8_R
764	D4SEQ2_F_DENEB-I_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	DENEB-I_R
161	D4SEQ2_F_1537-1557_R	D4SEQ2_F	GCF_000862125.1_ViralProj15306_genomic	1537-1557_R
763	D4SEQ2_F_D2_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
942	D4SEQ2_F_D3_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
924	D4SEQ2_F_D2C_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	D2C_R
700	D4SEQ2_F_REV1209-1226_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	REV1209-1226_R
328	D4SEQ2_F_GRP78_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	GRP78_R
859	D4SEQ2_F_P2_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	P2_R
634	D4SEQ2_F_P4_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	P4_R
334	D4SEQ2_F_RSS23_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	RSS23_R
829	D4SEQ2_F_DENV-2_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
263	D4SEQ2_F_DEN-2_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	DEN-2_R
275	D4SEQ2_F_1545-1563_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	1545-1563_R
881	D4SEQ2_F_nDEN1_(−)_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	nDEN1_(−)_R
505	D4SEQ2_F_10_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	10_R
743	D4SEQ2_F_Pohggtaitpbopwadhf_4_R	D4SEQ2_F	GCF_000865065.1_ViralProj15599_genomic	Pohggtaitpbopwadhf_4_R
