Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
266	d1E209HAB1_F_DENV1_20_R	d1E209HAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_20_R
492	d1E209HAB1_F_DENV1_30_R	d1E209HAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_30_R
306	d1E209HAB1_F_DENV4_20_R	d1E209HAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_20_R
152	d1E209HAB1_F_DENV1_5_RIGHT_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_5_RIGHT_R
462	d1E209HAB1_F_DENV1_6_RIGHT_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_6_RIGHT_R
484	d1E209HAB1_F_DENV1_7_RIGHT_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_7_RIGHT_R
325	d1E209HAB1_F_DENV2_6_RIGHT_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_RIGHT_R
320	d1E209HAB1_F_DENV3_27_RIGHT_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_27_RIGHT_R
192	d1E209HAB1_F_DENV4_12_RIGHT_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_12_RIGHT_R
406	d1E209HAB1_F_D4_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
445	d1E209HAB1_F_DENV1_8_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_8_R
339	d1E209HAB1_F_DENV1_28_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_28_R
121	d1E209HAB1_F_DENV2_6_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_R
381	d1E209HAB1_F_DENV4_6_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_6_R
117	d1E209HAB1_F_DENV4_RN_R2_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_RN_R2_R
110	d1E209HAB1_F_DEN1_CC_1_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_1_R
147	d1E209HAB1_F_d1E258GAA2_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	d1E258GAA2_R
168	d1E209HAB1_F_d1E265TAA2_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	d1E265TAA2_R
280	d1E209HAB1_F_b1_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	b1_R
174	d1E209HAB1_F_Env_R	d1E209HAB1_F	GCF_000871845.1_ViralProj20183_genomic	Env_R
315	d1E258-GAB1_F_DENV1_6_RIGHT_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_6_RIGHT_R
178	d1E258-GAB1_F_DENV2_6_RIGHT_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_6_RIGHT_R
487	d1E258-GAB1_F_DENV2_20_RIGHT_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_20_RIGHT_R
304	d1E258-GAB1_F_DENV2_31_RIGHT_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_31_RIGHT_R
256	d1E258-GAB1_F_DENV4_4_RIGHT_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_4_RIGHT_R
346	d1E258-GAB1_F_DENV4_26_RIGHT_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_26_RIGHT_R
474	d1E258-GAB1_F_DU_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DU_R
388	d1E258-GAB1_F_D1_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
298	d1E258-GAB1_F_DENV1_8_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_8_R
424	d1E258-GAB1_F_DENV2_8_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_8_R
465	d1E258-GAB1_F_DENV3_RN_R2_R	d1E258-GAB1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_RN_R2_R
335	d1E258-GAB1_F_D2_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
178	d1E258-GAB1_F_DENV2_6_RIGHT_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_6_RIGHT_R
156	d1E258-GAB1_F_DENV3_1_RIGHT_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_1_RIGHT_R
393	d1E258-GAB1_F_DENV3_32_RIGHT_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_32_RIGHT_R
474	d1E258-GAB1_F_DU_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DU_R
131	d1E258-GAB1_F_D1_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
159	d1E258-GAB1_F_D3_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
314	d1E258-GAB1_F_D4_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
424	d1E258-GAB1_F_DENV2_8_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_8_R
234	d1E258-GAB1_F_DENV4_6_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_6_R
465	d1E258-GAB1_F_DENV3_RN_R2_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_RN_R2_R
431	d1E258-GAB1_F_P2_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	P2_R
425	d1E258-GAB1_F_DEN4_CC_B_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DEN4_CC_B_R
401	d1E258-GAB1_F_DENV-2_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
133	d1E258-GAB1_F_b1_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	b1_R
184	d1E258-GAB1_F_NS4B(1-77)_R	d1E258-GAB1_F	GCF_000865065.1_ViralProj15599_genomic	NS4B(1-77)_R
315	d1E258-GAB1_F_DENV1_6_RIGHT_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_6_RIGHT_R
178	d1E258-GAB1_F_DENV2_6_RIGHT_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_6_RIGHT_R
474	d1E258-GAB1_F_DU_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DU_R
388	d1E258-GAB1_F_D1_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
317	d1E258-GAB1_F_D3_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
298	d1E258-GAB1_F_DENV1_8_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_8_R
424	d1E258-GAB1_F_DENV2_8_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_8_R
465	d1E258-GAB1_F_DENV3_RN_R2_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_RN_R2_R
489	d1E258-GAB1_F_REV926-947_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	REV926-947_R
425	d1E258-GAB1_F_DEN4_CC_B_R	d1E258-GAB1_F	GCF_000866625.1_ViralProj15598_genomic	DEN4_CC_B_R
374	d1E258-GAB1_F_D2_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
315	d1E258-GAB1_F_DENV1_6_RIGHT_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_6_RIGHT_R
337	d1E258-GAB1_F_DENV1_7_RIGHT_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_7_RIGHT_R
178	d1E258-GAB1_F_DENV2_6_RIGHT_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_RIGHT_R
474	d1E258-GAB1_F_DU_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DU_R
259	d1E258-GAB1_F_D4_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
298	d1E258-GAB1_F_DENV1_8_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_8_R
192	d1E258-GAB1_F_DENV1_28_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_28_R
424	d1E258-GAB1_F_DENV2_8_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_8_R
234	d1E258-GAB1_F_DENV4_6_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_6_R
492	d1E258-GAB1_F_DENV4_28_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_R
463	d1E258-GAB1_F_DENV4_32_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_32_R
465	d1E258-GAB1_F_DENV3_RN_R2_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_RN_R2_R
431	d1E258-GAB1_F_P2_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	P2_R
425	d1E258-GAB1_F_DEN4_CC_B_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	DEN4_CC_B_R
133	d1E258-GAB1_F_b1_R	d1E258-GAB1_F	GCF_000871845.1_ViralProj20183_genomic	b1_R
376	d1E262TAB1_F_D1_R	d1E262TAB1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
323	d1E262TAB1_F_D2_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
119	d1E262TAB1_F_D1_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
302	d1E262TAB1_F_D4_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
222	d1E262TAB1_F_DENV4_6_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_6_R
419	d1E262TAB1_F_P2_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	P2_R
172	d1E262TAB1_F_NS4B(1-77)_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	NS4B(1-77)_R
376	d1E262TAB1_F_D1_R	d1E262TAB1_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
481	d1E262TAB1_F_DENV2_32_R	d1E262TAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_32_R
486	d1E262TAB1_F_DENV3_30_R	d1E262TAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_30_R
453	d1E265TAB1_F_DU_R	d1E265TAB1_F	GCF_000862125.1_ViralProj15306_genomic	DU_R
367	d1E265TAB1_F_D1_R	d1E265TAB1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
314	d1E265TAB1_F_D2_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
453	d1E265TAB1_F_DU_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	DU_R
110	d1E265TAB1_F_D1_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
293	d1E265TAB1_F_D4_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
213	d1E265TAB1_F_DENV4_6_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_6_R
410	d1E265TAB1_F_P2_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	P2_R
163	d1E265TAB1_F_NS4B(1-77)_R	d1E265TAB1_F	GCF_000865065.1_ViralProj15599_genomic	NS4B(1-77)_R
453	d1E265TAB1_F_DU_R	d1E265TAB1_F	GCF_000866625.1_ViralProj15598_genomic	DU_R
367	d1E265TAB1_F_D1_R	d1E265TAB1_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
353	d1E265TAB1_F_D2_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
453	d1E265TAB1_F_DU_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	DU_R
238	d1E265TAB1_F_D4_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
213	d1E265TAB1_F_DENV4_6_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_6_R
471	d1E265TAB1_F_DENV4_28_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_R
442	d1E265TAB1_F_DENV4_32_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_32_R
410	d1E265TAB1_F_P2_R	d1E265TAB1_F	GCF_000871845.1_ViralProj20183_genomic	P2_R
172	1318-1336_F_D2_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
354	1318-1336_F_DENV1_5_RIGHT_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_5_RIGHT_R
280	1318-1336_F_DENV3_5_RIGHT_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_5_RIGHT_R
413	1318-1336_F_Den3-1752_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	Den3-1752_R
319	1318-1336_F_DENV4_RN_R2_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_RN_R2_R
183	1318-1336_F_DEN3_CC_1_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_1_R
425	1318-1336_F_DEN3_CC_2_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_2_R
400	1318-1336_F_D3R1758_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	D3R1758_R
172	1318-1336_F_DENV-2_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DENV-2_R
472	1318-1336_F_Primer_4_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	Primer_4_R
184	1318-1336_F_DEN-2_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_R
196	1318-1336_F_1545-1563_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	1545-1563_R
428	1318-1336_F_RSS7_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	RSS7_R
219	1318-1336_F_1537-1557_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	1537-1557_R
367	1318-1336_F_DENV2_12_RIGHT_R	1318-1336_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_12_RIGHT_R
367	1318-1336_F_DENV2_17_RIGHT_R	1318-1336_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_17_RIGHT_R
205	1318-1336_F_DENV3_5_RIGHT_R	1318-1336_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_5_RIGHT_R
333	1318-1336_F_Primer_H_R	1318-1336_F	GCF_000865065.1_ViralProj15599_genomic	Primer_H_R
349	1318-1336_F_DEN1_reverse_R	1318-1336_F	GCF_000865065.1_ViralProj15599_genomic	DEN1_reverse_R
375	1318-1336_F_D2_R	1318-1336_F	GCF_000866625.1_ViralProj15598_genomic	D2_R
186	1318-1336_F_DENV2_22_RIGHT_R	1318-1336_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_22_RIGHT_R
411	1318-1336_F_DENV3_21_RIGHT_R	1318-1336_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_21_RIGHT_R
409	1318-1336_F_NS3-2-O_R	1318-1336_F	GCF_000866625.1_ViralProj15598_genomic	NS3-2-O_R
344	1318-1336_F_matK-1326_R	1318-1336_F	GCF_000866625.1_ViralProj15598_genomic	matK-1326_R
454	1318-1336_F_DENV1_25_RIGHT_R	1318-1336_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_25_RIGHT_R
114	1318-1336_F_DENV3_23_RIGHT_R	1318-1336_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_23_RIGHT_R
321	1318-1336_F_DEN3_CC_4_R	1318-1336_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_4_R
239	1318-1336_F_D3R1340_R	1318-1336_F	GCF_000871845.1_ViralProj20183_genomic	D3R1340_R
185	1318-1336_F_Primer_H_R	1318-1336_F	GCF_000871845.1_ViralProj20183_genomic	Primer_H_R
105	1318-1336_F_Pohggtaitpbopwadhf_6_R	1318-1336_F	GCF_000871845.1_ViralProj20183_genomic	Pohggtaitpbopwadhf_6_R
404	1437-1458_F_2G2P5_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	2G2P5_R
364	1437-1458_F_DENV1_32_RIGHT_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_32_RIGHT_R
116	1437-1458_F_DENV2_33_RIGHT_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_33_RIGHT_R
379	1437-1458_F_DENV2_34_RIGHT_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_34_RIGHT_R
376	1437-1458_F_DENV3_31_RIGHT_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_31_RIGHT_R
383	1437-1458_F_DENV4_31_RIGHT_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_31_RIGHT_R
143	1437-1458_F_DEN1_CC_5_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DEN1_CC_5_R
148	1437-1458_F_DEN3_CC_5_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_5_R
326	1437-1458_F_DENV-4_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV-4_R
308	1437-1458_F_QST-D2AL_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	QST-D2AL_R
315	1437-1458_F_RSS2_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	RSS2_R
391	1437-1458_F_DENV1_18_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_18_RIGHT_R
130	1437-1458_F_DENV2_18_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_18_RIGHT_R
396	1437-1458_F_DENV2_19_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_19_RIGHT_R
212	1437-1458_F_DENV2_23_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_23_RIGHT_R
250	1437-1458_F_DENV3_17_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_17_RIGHT_R
214	1437-1458_F_DENV3_19_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_19_RIGHT_R
391	1437-1458_F_DENV4_17_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_17_RIGHT_R
388	1437-1458_F_D1_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
464	1437-1458_F_D4_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
186	1437-1458_F_DENV2_RN_R1_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_RN_R1_R
361	1437-1458_F_Den1_R5391_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R5391_R
394	1437-1458_F_Den2_R5428_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	Den2_R5428_R
493	1437-1458_F_Den3_R5517_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	Den3_R5517_R
493	1437-1458_F_Den4_R5525_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R5525_R
121	1437-1458_F_P3_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	P3_R
123	1437-1458_F_DEN2_CC_3_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DEN2_CC_3_R
199	1437-1458_F_DEN3_CC_3_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DEN3_CC_3_R
282	1437-1458_F_D3R2492_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	D3R2492_R
213	1437-1458_F_trnH2_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	trnH2_R
132	1437-1458_F_D2-5339_RV_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	D2-5339_RV_R
288	1437-1458_F_1_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	1_R
287	1437-1458_F_3_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	3_R
188	1437-1458_F_DENV3_11_RIGHT_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_11_RIGHT_R
484	1437-1458_F_DENV3_12_RIGHT_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_12_RIGHT_R
259	1437-1458_F_DENV4_14_RIGHT_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_14_RIGHT_R
265	1437-1458_F_DENV4_25_RIGHT_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_25_RIGHT_R
279	1437-1458_F_D1_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
335	1437-1458_F_D4_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
235	1437-1458_F_CLTC_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	CLTC_R
358	1437-1458_F_DEN3_CC_2_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_2_R
175	1437-1458_F_Reverse_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
264	1437-1458_F_DENV1_5_RIGHT_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_5_RIGHT_R
131	1437-1458_F_DENV2_5_RIGHT_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_5_RIGHT_R
437	1437-1458_F_DENV2_6_RIGHT_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_RIGHT_R
432	1437-1458_F_DENV3_27_RIGHT_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_27_RIGHT_R
304	1437-1458_F_DENV4_12_RIGHT_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_12_RIGHT_R
451	1437-1458_F_DENV1_28_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_28_R
229	1437-1458_F_DENV4_RN_R2_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_RN_R2_R
222	1437-1458_F_DEN1_CC_1_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_1_R
165	1437-1458_F_RSS23_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	RSS23_R
106	1437-1458_F_1545-1563_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	1545-1563_R
392	1437-1458_F_b1_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	b1_R
487	1437-1458_F_b2_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	b2_R
286	1437-1458_F_Env_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	Env_R
129	1437-1458_F_1537-1557_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	1537-1557_R
384	5'_end_F_DENV1_29_RIGHT_R	5'_end_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_29_RIGHT_R
134	5'_end_F_DENV2_14_RIGHT_R	5'_end_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_14_RIGHT_R
391	5'_end_F_DENV4_28_RIGHT_R	5'_end_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_28_RIGHT_R
373	5'_end_F_P4_R	5'_end_F	GCF_000862125.1_ViralProj15306_genomic	P4_R
384	5'_end_F_DEN-1-reverse_R	5'_end_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1-reverse_R
466	5'_end_F_rbcLa_R	5'_end_F	GCF_000862125.1_ViralProj15306_genomic	rbcLa_R
198	5'_end_F_DENV1_23_RIGHT_R	5'_end_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_23_RIGHT_R
488	5'_end_F_DENV1_24_RIGHT_R	5'_end_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_24_RIGHT_R
459	5'_end_F_DENV3_23_RIGHT_R	5'_end_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_23_RIGHT_R
239	5'_end_F_DENV4_22_RIGHT_R	5'_end_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_22_RIGHT_R
366	5'_end_F_D2-C_R	5'_end_F	GCF_000865065.1_ViralProj15599_genomic	D2-C_R
413	5'_end_F_RSS2_R	5'_end_F	GCF_000865065.1_ViralProj15599_genomic	RSS2_R
494	5'_end_F_1G1P1_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	1G1P1_R
497	5'_end_F_1G1P1_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	1G1P1_R
485	5'_end_F_1G3P6_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	1G3P6_R
245	5'_end_F_1G5P30_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	1G5P30_R
344	5'_end_F_DENV3_34_RIGHT_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_34_RIGHT_R
325	5'_end_F_DENV4_34_RIGHT_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_34_RIGHT_R
198	5'_end_F_D2C_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	D2C_R
243	5'_end_F_DENV4_SP4_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_SP4_R
330	5'_end_F_Smnfgsodv_7_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	Smnfgsodv_7_R
451	5'_end_F_D-R3_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	D-R3_R
493	5'_end_F_DENV_R4_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	DENV_R4_R
448	5'_end_F_Den_R2_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	Den_R2_R
472	5'_end_F_Den_R2_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	Den_R2_R
412	5'_end_F_Den_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	Den_R
435	5'_end_F_QSP-D3L_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D3L_R
436	5'_end_F_QSP-D4L_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D4L_R
493	5'_end_F_QST-D1L_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	QST-D1L_R
454	5'_end_F_QST-D3L_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	QST-D3L_R
500	5'_end_F_DENV.3_P.QRA_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	DENV.3_P.QRA_R
293	5'_end_F_CYD4_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	CYD4_R
470	5'_end_F_D1–4_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	D1–4_R
494	5'_end_F_Smnfgsodv_6_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	Smnfgsodv_6_R
500	5'_end_F_Fragment_B_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	Fragment_B_R
