Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
50	D4SEQ8_F_DENV4_SP5_R	D4SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_SP5_R
5	D4SEQ8_F_DENV3_6_R	D4SEQ8_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_6_R
21	d1E101WAB1_F_d1E108FAA2_R	d1E101WAB1_F	GCF_000862125.1_ViralProj15306_genomic	d1E108FAA2_R
21	d1E101WAB1_F_d1E108FAA2_R	d1E101WAB1_F	GCF_000865065.1_ViralProj15599_genomic	d1E108FAA2_R
21	d1E101WAB1_F_d1E108FAA2_R	d1E101WAB1_F	GCF_000866625.1_ViralProj15598_genomic	d1E108FAA2_R
21	d1E101WAB1_F_d1E108FAA2_R	d1E101WAB1_F	GCF_000871845.1_ViralProj20183_genomic	d1E108FAA2_R
1	d1E209HAB1_F_DENV2_18_R	d1E209HAB1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_18_R
9	d1E262TAB1_F_d1E265TAA2_R	d1E262TAB1_F	GCF_000862125.1_ViralProj15306_genomic	d1E265TAA2_R
9	d1E262TAB1_F_d1E265TAA2_R	d1E262TAB1_F	GCF_000865065.1_ViralProj15599_genomic	d1E265TAA2_R
9	d1E262TAB1_F_d1E265TAA2_R	d1E262TAB1_F	GCF_000866625.1_ViralProj15598_genomic	d1E265TAA2_R
7	d1E262TAB1_F_FG2_R	d1E262TAB1_F	GCF_000871845.1_ViralProj20183_genomic	FG2_R
76	1318-1336_F_6_R	1318-1336_F	GCF_000862125.1_ViralProj15306_genomic	6_R
28	1318-1336_F_D1-TS1_R	1318-1336_F	GCF_000866625.1_ViralProj15598_genomic	D1-TS1_R
77	1437-1458_F_DENV1_31_RIGHT_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_31_RIGHT_R
81	1437-1458_F_nDEN1_(−)_R	1437-1458_F	GCF_000862125.1_ViralProj15306_genomic	nDEN1_(−)_R
79	1437-1458_F_DENV1_17_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_17_RIGHT_R
79	1437-1458_F_DENV4_16_RIGHT_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_16_RIGHT_R
41	1437-1458_F_RSS24_R	1437-1458_F	GCF_000865065.1_ViralProj15599_genomic	RSS24_R
64	1437-1458_F_D4_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
29	1437-1458_F_TS1_R	1437-1458_F	GCF_000866625.1_ViralProj15598_genomic	TS1_R
82	1437-1458_F_D2_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
81	1437-1458_F_REV382-400_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	REV382-400_R
79	1437-1458_F_P1_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	P1_R
93	1437-1458_F_DEN3_CC_1_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_1_R
37	1437-1458_F_DENV-2_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
82	1437-1458_F_DENV-2_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
94	1437-1458_F_DEN-2_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
82	1437-1458_F_FaaCoUFiSPPAPR_4_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	FaaCoUFiSPPAPR_4_R
82	1437-1458_F_DEN-2_C_R	1437-1458_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_C_R
22	5'_end_F_RSS10_R	5'_end_F	GCF_000866625.1_ViralProj15598_genomic	RSS10_R
24	PatfrdohsCc_3_F_NS4B(1-232)_R	PatfrdohsCc_3_F	GCF_000871845.1_ViralProj20183_genomic	NS4B(1-232)_R
30	DENV2C_F_DENV1_16_RIGHT_R	DENV2C_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_16_RIGHT_R
13	DENV2C_F_D3_R	DENV2C_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
2	DENV2C_F_DENV2_RN_R2_R	DENV2C_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_RN_R2_R
1	DENV2C_F_TS4_R	DENV2C_F	GCF_000865065.1_ViralProj15599_genomic	TS4_R
97	DENV2C_F_DEN3_CC_1_R	DENV2C_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_1_R
98	DENV2C_F_DEN-2_R	DENV2C_F	GCF_000866625.1_ViralProj15598_genomic	DEN-2_R
33	DENV2C_F_D-L_R	DENV2C_F	GCF_000871845.1_ViralProj20183_genomic	D-L_R
14	DENV2C_F_Dciam3n(eodviiioDis_4_R	DENV2C_F	GCF_000871845.1_ViralProj20183_genomic	Dciam3n(eodviiioDis_4_R
67	Primer_E_F_DENV3_16_RIGHT_R	Primer_E_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_16_RIGHT_R
33	Primer_E_F_D2R2099_R	Primer_E_F	GCF_000862125.1_ViralProj15306_genomic	D2R2099_R
4	Primer_E_F_DENV1_29_RIGHT_R	Primer_E_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_29_RIGHT_R
55	Primer_E_F_DENV3_6_RIGHT_R	Primer_E_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_6_RIGHT_R
11	Primer_E_F_DENV4_28_RIGHT_R	Primer_E_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_28_RIGHT_R
89	Primer_E_F_D3_R	Primer_E_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
44	Primer_E_F_DEN-4-reverse_R	Primer_E_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4-reverse_R
25	Primer_E_F_DEN-2_Reverse_R	Primer_E_F	GCF_000866625.1_ViralProj15598_genomic	DEN-2_Reverse_R
55	Primer_E_F_Reverse_R	Primer_E_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
35	Primer_E_F_DEN2-5C_R	Primer_E_F	GCF_000866625.1_ViralProj15598_genomic	DEN2-5C_R
38	Primer_E_F_DENV2_30_RIGHT_R	Primer_E_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_30_RIGHT_R
90	Primer_G_F_2(−)_R	Primer_G_F	GCF_000871845.1_ViralProj20183_genomic	2(−)_R
8	Primer_J_F_RAA-R1_R	Primer_J_F	GCF_000865065.1_ViralProj15599_genomic	RAA-R1_R
1	Primer_J_F_RAA-R2_R	Primer_J_F	GCF_000865065.1_ViralProj15599_genomic	RAA-R2_R
8	Primer_J_F_RAA-R1_R	Primer_J_F	GCF_000871845.1_ViralProj20183_genomic	RAA-R1_R
1	Primer_J_F_RAA-R2_R	Primer_J_F	GCF_000871845.1_ViralProj20183_genomic	RAA-R2_R
6	RSS1_F_DENV1_5_RIGHT_R	RSS1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_5_RIGHT_R
77	RSS1_F_DEN3_CC_2_R	RSS1_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_2_R
28	RSS1_F_Env_R	RSS1_F	GCF_000862125.1_ViralProj15306_genomic	Env_R
27	RSS1_F_DENV3_17_RIGHT_R	RSS1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_17_RIGHT_R
87	RSS1_F_D2-5339_RV_R	RSS1_F	GCF_000866625.1_ViralProj15598_genomic	D2-5339_RV_R
18	RSS1_F_DEN-2_C_R	RSS1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-2_C_R
6	RSS1_F_DENV1_5_RIGHT_R	RSS1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_5_RIGHT_R
46	RSS1_F_DENV4_12_RIGHT_R	RSS1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_12_RIGHT_R
28	RSS1_F_Env_R	RSS1_F	GCF_000871845.1_ViralProj20183_genomic	Env_R
6	RSS3_F_DEN3_CC_1_R	RSS3_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_1_R
7	RSS3_F_DEN-2_R	RSS3_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_R
19	RSS3_F_1545-1563_R	RSS3_F	GCF_000862125.1_ViralProj15306_genomic	1545-1563_R
42	RSS3_F_1537-1557_R	RSS3_F	GCF_000862125.1_ViralProj15306_genomic	1537-1557_R
20	RSS3_F_DENV2_23_RIGHT_R	RSS3_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_23_RIGHT_R
22	RSS3_F_DENV3_19_RIGHT_R	RSS3_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_19_RIGHT_R
7	RSS3_F_DEN3_CC_3_R	RSS3_F	GCF_000865065.1_ViralProj15599_genomic	DEN3_CC_3_R
90	RSS3_F_D3R2492_R	RSS3_F	GCF_000865065.1_ViralProj15599_genomic	D3R2492_R
96	RSS3_F_1_R	RSS3_F	GCF_000865065.1_ViralProj15599_genomic	1_R
95	RSS3_F_3_R	RSS3_F	GCF_000865065.1_ViralProj15599_genomic	3_R
31	RSS3_F_DENV3_21_RIGHT_R	RSS3_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_21_RIGHT_R
29	RSS3_F_NS3-2-O_R	RSS3_F	GCF_000866625.1_ViralProj15598_genomic	NS3-2-O_R
6	RSS3_F_DEN3_CC_1_R	RSS3_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_1_R
78	RSS3_F_RSS23_R	RSS3_F	GCF_000871845.1_ViralProj20183_genomic	RSS23_R
7	RSS3_F_DEN-2_R	RSS3_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
19	RSS3_F_1545-1563_R	RSS3_F	GCF_000871845.1_ViralProj20183_genomic	1545-1563_R
42	RSS3_F_1537-1557_R	RSS3_F	GCF_000871845.1_ViralProj20183_genomic	1537-1557_R
98	RSS5_F_D2_R	RSS5_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
2	RSS5_F_6_R	RSS5_F	GCF_000862125.1_ViralProj15306_genomic	6_R
9	RSS5_F_REV382-400_R	RSS5_F	GCF_000866625.1_ViralProj15598_genomic	REV382-400_R
45	RSS6_F_DENV1_10_RIGHT_R	RSS6_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_10_RIGHT_R
5	RSS6_F_DENV3_10_RIGHT_R	RSS6_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_10_RIGHT_R
13	RSS6_F_DENV4_25_RIGHT_R	RSS6_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_25_RIGHT_R
66	RSS6_F_DNM2_R	RSS6_F	GCF_000862125.1_ViralProj15306_genomic	DNM2_R
37	RSS6_F_DENV4_29_RIGHT_R	RSS6_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_29_RIGHT_R
89	RSS6_F_D1_R	RSS6_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
8	RSS6_F_DSP2(-)_R	RSS6_F	GCF_000865065.1_ViralProj15599_genomic	DSP2(-)_R
89	RSS6_F_FaaCoUFiSPPAPR_2_R	RSS6_F	GCF_000865065.1_ViralProj15599_genomic	FaaCoUFiSPPAPR_2_R
19	RSS6_F_DENV1_30_RIGHT_R	RSS6_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_30_RIGHT_R
59	RSS6_F_DENV3_4_RIGHT_R	RSS6_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_4_RIGHT_R
62	RSS6_F_D3R1340_R	RSS6_F	GCF_000866625.1_ViralProj15598_genomic	D3R1340_R
17	RSS6_F_DENV1_25_RIGHT_R	RSS6_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_25_RIGHT_R
99	RSS6_F_REV644-665_R	RSS6_F	GCF_000871845.1_ViralProj20183_genomic	REV644-665_R
80	RSS6_F_DEN3_CC_B_R	RSS6_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_B_R
88	FaaCoUFiSPPAPR_1_F_D1_R	FaaCoUFiSPPAPR_1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
21	FaaCoUFiSPPAPR_1_F_REV1209-1226_R	FaaCoUFiSPPAPR_1_F	GCF_000862125.1_ViralProj15306_genomic	REV1209-1226_R
88	FaaCoUFiSPPAPR_1_F_D1_R	FaaCoUFiSPPAPR_1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
92	FaaCoUFiSPPAPR_1_F_DEN-3-reverse_R	FaaCoUFiSPPAPR_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3-reverse_R
7	FaaCoUFiSPPAPR_1_F_DSP2(-)_R	FaaCoUFiSPPAPR_1_F	GCF_000865065.1_ViralProj15599_genomic	DSP2(-)_R
88	FaaCoUFiSPPAPR_1_F_D1_R	FaaCoUFiSPPAPR_1_F	GCF_000871845.1_ViralProj20183_genomic	D1_R
64	FaaCoUFiSPPAPR_1_F_D4_R	FaaCoUFiSPPAPR_1_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
69	FaaCoUFiSPPAPR_3_F_D2_R	FaaCoUFiSPPAPR_3_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
70	FaaCoUFiSPPAPR_3_F_D4_R	FaaCoUFiSPPAPR_3_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
16	FaaCoUFiSPPAPR_3_F_DENV4_1_RIGHT_R	FaaCoUFiSPPAPR_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_1_RIGHT_R
47	FaaCoUFiSPPAPR_3_F_D3_R	FaaCoUFiSPPAPR_3_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
36	FaaCoUFiSPPAPR_3_F_DENV2_RN_R2_R	FaaCoUFiSPPAPR_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_RN_R2_R
31	FaaCoUFiSPPAPR_3_F_Den-4_R	FaaCoUFiSPPAPR_3_F	GCF_000865065.1_ViralProj15599_genomic	Den-4_R
37	FaaCoUFiSPPAPR_3_F_DENV2_26_RIGHT_R	FaaCoUFiSPPAPR_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_26_RIGHT_R
61	FaaCoUFiSPPAPR_3_F_DEN3_CC_4_R	FaaCoUFiSPPAPR_3_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_4_R
27	FaaCoUFiSPPAPR_3_F_d4a18_R	FaaCoUFiSPPAPR_3_F	GCF_000866625.1_ViralProj15598_genomic	d4a18_R
56	FaaCoUFiSPPAPR_3_F_D2_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
53	FaaCoUFiSPPAPR_3_F_P1_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	P1_R
43	FaaCoUFiSPPAPR_3_F_DEN2_CC_1_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_1_R
67	FaaCoUFiSPPAPR_3_F_DEN3_CC_1_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_1_R
11	FaaCoUFiSPPAPR_3_F_DENV-2_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
56	FaaCoUFiSPPAPR_3_F_DENV-2_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
68	FaaCoUFiSPPAPR_3_F_DEN-2_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
56	FaaCoUFiSPPAPR_3_F_FaaCoUFiSPPAPR_4_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	FaaCoUFiSPPAPR_4_R
56	FaaCoUFiSPPAPR_3_F_DEN-2_C_R	FaaCoUFiSPPAPR_3_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_C_R
43	FaaCoUFiSPPAPR_7_F_D2_R	FaaCoUFiSPPAPR_7_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
53	FaaCoUFiSPPAPR_7_F_DENV1_1_RIGHT_R	FaaCoUFiSPPAPR_7_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_1_RIGHT_R
67	FaaCoUFiSPPAPR_7_F_DEN4_reverse_R	FaaCoUFiSPPAPR_7_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_reverse_R
97	FaaCoUFiSPPAPR_7_F_TS4_R	FaaCoUFiSPPAPR_7_F	GCF_000862125.1_ViralProj15306_genomic	TS4_R
93	FaaCoUFiSPPAPR_7_F_Den-4_R	FaaCoUFiSPPAPR_7_F	GCF_000862125.1_ViralProj15306_genomic	Den-4_R
96	FaaCoUFiSPPAPR_7_F_DENV3_3_RIGHT_R	FaaCoUFiSPPAPR_7_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_3_RIGHT_R
69	FaaCoUFiSPPAPR_7_F_D4_R	FaaCoUFiSPPAPR_7_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
22	FaaCoUFiSPPAPR_7_F_4_R	FaaCoUFiSPPAPR_7_F	GCF_000865065.1_ViralProj15599_genomic	4_R
69	FaaCoUFiSPPAPR_7_F_DEN-4_C_R	FaaCoUFiSPPAPR_7_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_C_R
8	FaaCoUFiSPPAPR_7_F_DENV1_31_RIGHT_R	FaaCoUFiSPPAPR_7_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_31_RIGHT_R
96	FaaCoUFiSPPAPR_7_F_DENV3_3_RIGHT_R	FaaCoUFiSPPAPR_7_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_3_RIGHT_R
21	FaaCoUFiSPPAPR_7_F_D2-C_R	FaaCoUFiSPPAPR_7_F	GCF_000866625.1_ViralProj15598_genomic	D2-C_R
85	FaaCoUFiSPPAPR_7_F_DEN3_CC_4_R	FaaCoUFiSPPAPR_7_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_4_R
3	FaaCoUFiSPPAPR_7_F_D3R1340_R	FaaCoUFiSPPAPR_7_F	GCF_000871845.1_ViralProj20183_genomic	D3R1340_R
50	DortPfdaqoDV_1_F_DENV3_35_RIGHT_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_35_RIGHT_R
9	DortPfdaqoDV_1_F_D3_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
14	DortPfdaqoDV_1_F_DENV2_36_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_36_R
27	DortPfdaqoDV_1_F_DENV_R1-3_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV_R1-3_R
65	DortPfdaqoDV_1_F_Den4_R10653_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	Den4_R10653_R
45	DortPfdaqoDV_1_F_DV.L2_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DV.L2_R
6	DortPfdaqoDV_1_F_Den_R2_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	Den_R2_R
27	DortPfdaqoDV_1_F_DEN1_CC_J_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DEN1_CC_J_R
7	DortPfdaqoDV_1_F_DEN_RP2_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DEN_RP2_R
45	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DenAs_R
46	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	DenAs_R
66	DortPfdaqoDV_1_F_Primer_3_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	Primer_3_R
30	DortPfdaqoDV_1_F_QST-D4L_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	QST-D4L_R
31	DortPfdaqoDV_1_F_Pan-DENV_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	Pan-DENV_R
45	DortPfdaqoDV_1_F_R2_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	R2_R
4	DortPfdaqoDV_1_F_D1–4_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	D1–4_R
65	DortPfdaqoDV_1_F_Den1_R10735_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	Den1_R10735_R
30	DortPfdaqoDV_1_F_Group_reverse_R	DortPfdaqoDV_1_F	GCF_000862125.1_ViralProj15306_genomic	Group_reverse_R
50	DortPfdaqoDV_1_F_DENV3_35_RIGHT_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_35_RIGHT_R
14	DortPfdaqoDV_1_F_DENV2_36_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_36_R
27	DortPfdaqoDV_1_F_DENV_R1-3_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R1-3_R
65	DortPfdaqoDV_1_F_Den4_R10653_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R10653_R
45	DortPfdaqoDV_1_F_DV.L2_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DV.L2_R
6	DortPfdaqoDV_1_F_Den_R2_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
27	DortPfdaqoDV_1_F_DEN1_CC_J_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN1_CC_J_R
7	DortPfdaqoDV_1_F_DEN_RP2_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN_RP2_R
45	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
46	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
66	DortPfdaqoDV_1_F_Primer_3_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	Primer_3_R
30	DortPfdaqoDV_1_F_QST-D4L_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	QST-D4L_R
31	DortPfdaqoDV_1_F_Pan-DENV_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	Pan-DENV_R
45	DortPfdaqoDV_1_F_R2_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	R2_R
4	DortPfdaqoDV_1_F_D1–4_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	D1–4_R
65	DortPfdaqoDV_1_F_Den1_R10735_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R10735_R
30	DortPfdaqoDV_1_F_Group_reverse_R	DortPfdaqoDV_1_F	GCF_000865065.1_ViralProj15599_genomic	Group_reverse_R
50	DortPfdaqoDV_1_F_DENV3_35_RIGHT_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_35_RIGHT_R
14	DortPfdaqoDV_1_F_DENV2_36_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_36_R
27	DortPfdaqoDV_1_F_DENV_R1-3_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV_R1-3_R
65	DortPfdaqoDV_1_F_Den4_R10653_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	Den4_R10653_R
45	DortPfdaqoDV_1_F_DV.L2_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DV.L2_R
6	DortPfdaqoDV_1_F_Den_R2_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	Den_R2_R
27	DortPfdaqoDV_1_F_DEN1_CC_J_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN1_CC_J_R
7	DortPfdaqoDV_1_F_DEN_RP2_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN_RP2_R
45	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DenAs_R
46	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	DenAs_R
66	DortPfdaqoDV_1_F_Primer_3_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	Primer_3_R
30	DortPfdaqoDV_1_F_QST-D4L_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	QST-D4L_R
31	DortPfdaqoDV_1_F_Pan-DENV_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	Pan-DENV_R
45	DortPfdaqoDV_1_F_R2_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	R2_R
4	DortPfdaqoDV_1_F_D1–4_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	D1–4_R
65	DortPfdaqoDV_1_F_Den1_R10735_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	Den1_R10735_R
30	DortPfdaqoDV_1_F_Group_reverse_R	DortPfdaqoDV_1_F	GCF_000866625.1_ViralProj15598_genomic	Group_reverse_R
50	DortPfdaqoDV_1_F_DENV3_35_RIGHT_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_35_RIGHT_R
9	DortPfdaqoDV_1_F_D3_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
14	DortPfdaqoDV_1_F_DENV2_36_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_36_R
27	DortPfdaqoDV_1_F_DENV_R1-3_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R1-3_R
65	DortPfdaqoDV_1_F_Den4_R10653_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	Den4_R10653_R
6	DortPfdaqoDV_1_F_Den_R2_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
27	DortPfdaqoDV_1_F_DEN1_CC_J_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_J_R
7	DortPfdaqoDV_1_F_DEN_RP2_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN_RP2_R
45	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DenAs_R
46	DortPfdaqoDV_1_F_DenAs_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	DenAs_R
66	DortPfdaqoDV_1_F_Primer_3_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	Primer_3_R
30	DortPfdaqoDV_1_F_QST-D4L_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	QST-D4L_R
31	DortPfdaqoDV_1_F_Pan-DENV_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	Pan-DENV_R
45	DortPfdaqoDV_1_F_R2_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	R2_R
4	DortPfdaqoDV_1_F_D1–4_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	D1–4_R
